country,city,latitude,longitude,AQI Value,AQI Category,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,CO AQI Category,Ozone AQI Category,NO2 AQI Category,PM2.5 AQI Category,pollutant,value,unit,averaged_over_in_hours,hour,day_of_week,month,traffic_pollution_proxy
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,o3,34.2,µg/m³,76.181767,16,4,5,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,o3,34.24,µg/m³,76.181767,9,2,5,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,o3,34.32,µg/m³,76.181767,1,1,5,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,o3,34.35,µg/m³,76.181767,10,1,5,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,o3,34.31,µg/m³,76.181767,15,1,5,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,co,750.0,µg/m³,76.181767,2,4,4,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,co,620.0,µg/m³,76.181767,20,5,5,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,co,580.0,µg/m³,76.181767,6,3,5,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,co,750.0,µg/m³,76.181767,4,6,4,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,co,610.0,µg/m³,76.181767,14,3,5,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,co,750.0,µg/m³,76.181767,4,6,4,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,co,630.0,µg/m³,76.181767,14,5,5,4
India,Koppal,0.25,15.34763,43,Good,1,20,3,43,Good,Good,Good,Good,co,620.0,µg/m³,76.181767,15,5,5,4
Chile,Los Andes,1.0,-32.844124,167,Unhealthy,9,7,14,167,Good,Good,Good,Unhealthy,o3,12.02,µg/m³,-70.592135,21,4,8,23
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,12,5,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,300.0,µg/m³,11.87667,18,1,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,500.0,µg/m³,11.87667,8,0,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,12,4,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,100.0,µg/m³,11.87667,13,3,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,15,0,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,19,1,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,3,6,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,300.0,µg/m³,11.87667,7,4,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,300.0,µg/m³,11.87667,17,4,4,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,400.0,µg/m³,11.87667,13,3,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,400.0,µg/m³,11.87667,7,1,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,100.0,µg/m³,11.87667,13,1,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,0,4,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,0,4,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,300.0,µg/m³,11.87667,6,2,5,4
Italy,Arezzo,1.0,43.66028,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,68.0,µg/m³,11.90167,19,0,4,4
Italy,Arezzo,1.0,43.46111,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,99.0,µg/m³,11.88889,14,5,4,4
Italy,Arezzo,1.0,43.66028,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,95.0,µg/m³,11.90167,10,3,5,4
Italy,Arezzo,1.0,43.46111,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,86.0,µg/m³,11.88889,12,3,5,4
Italy,Arezzo,1.0,43.66028,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,80.0,µg/m³,11.90167,16,3,5,4
Italy,Arezzo,1.0,43.66028,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,83.0,µg/m³,11.90167,19,3,5,4
Italy,Arezzo,1.0,43.46111,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,46.0,µg/m³,11.88889,22,3,5,4
Italy,Arezzo,1.0,43.46111,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,33.0,µg/m³,11.88889,7,2,5,4
Italy,Arezzo,1.0,43.46111,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,60.0,µg/m³,11.88889,10,2,5,4
Italy,Arezzo,1.0,43.66028,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,88.0,µg/m³,11.90167,9,5,5,4
Italy,Arezzo,1.0,43.46111,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,80.0,µg/m³,11.88889,19,3,5,4
Italy,Arezzo,1.0,43.66028,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,61.0,µg/m³,11.90167,3,1,5,4
Italy,Arezzo,1.0,43.46111,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,78.0,µg/m³,11.88889,10,1,5,4
Italy,Arezzo,1.0,43.66028,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,o3,89.0,µg/m³,11.90167,14,5,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,100.0,µg/m³,11.87667,21,3,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,16,2,4,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,100.0,µg/m³,11.87667,16,0,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,0,3,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,15,2,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,7,6,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,200.0,µg/m³,11.87667,17,2,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,300.0,µg/m³,11.87667,0,0,5,4
Italy,Arezzo,1.0,43.4625,61,Moderate,1,39,3,61,Good,Good,Good,Moderate,co,400.0,µg/m³,11.87667,8,0,5,4
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,220.0,µg/m³,72.654328,21,2,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,160.0,µg/m³,72.654328,20,3,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,3,1,4,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,30.0,µg/m³,72.677768,23,6,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,230.0,µg/m³,72.654328,2,2,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,14,1,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,120.0,µg/m³,72.654328,0,5,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,5,4,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,440.0,µg/m³,72.654328,17,4,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,1,2,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,22,3,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,210.0,µg/m³,72.654328,5,2,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,840.0,µg/m³,72.677768,16,3,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.677768,11,3,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,18,0,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,280.0,µg/m³,72.677768,20,4,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,80.0,µg/m³,72.677768,9,4,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,0,1,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,330.0,µg/m³,72.654328,2,1,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,120.0,µg/m³,72.654328,20,1,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,30.0,µg/m³,72.68994,3,3,4,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,110.0,µg/m³,72.677768,6,0,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,240.0,µg/m³,72.654328,11,4,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,690.0,µg/m³,72.677768,23,3,3,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,120.0,µg/m³,72.654328,16,5,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,14,2,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,12,5,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,170.0,µg/m³,72.68994,3,0,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,4,3,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,20,3,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,60.0,µg/m³,72.677768,23,3,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,12,3,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,13,4,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,90.0,µg/m³,72.677768,22,4,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,19,4,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,120.0,µg/m³,72.677768,3,2,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,210.0,µg/m³,72.654328,5,2,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,160.0,µg/m³,72.677768,1,0,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,850.0,µg/m³,72.654328,18,3,4,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,500.0,µg/m³,72.677768,1,4,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,4,0,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,8,2,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,210.0,µg/m³,72.654328,20,1,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,420.0,µg/m³,72.677768,14,0,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,140.0,µg/m³,72.654328,4,5,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,1120.0,µg/m³,72.654328,16,3,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,100.0,µg/m³,72.68994,21,3,4,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,780.0,µg/m³,72.677768,15,1,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,3,4,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,330.0,µg/m³,72.654328,1,5,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,70.36,µg/m³,72.654328,10,6,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,0.0,µg/m³,72.68994,1,4,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,68.38,µg/m³,72.654328,8,3,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,9.0,µg/m³,72.68994,9,6,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,68.25,µg/m³,72.654328,9,4,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,4.38,µg/m³,72.677768,18,3,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,2.0,µg/m³,72.677768,16,3,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,4.0,µg/m³,72.68994,2,4,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,8.0,µg/m³,72.68994,20,6,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,2.34,µg/m³,72.654328,21,3,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,2.0,µg/m³,72.68994,15,3,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,8.0,µg/m³,72.68994,20,3,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,2.32,µg/m³,72.654328,18,3,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,2.31,µg/m³,72.654328,19,3,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,9.96,µg/m³,72.677768,14,0,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,o3,10.0,µg/m³,72.68994,10,6,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,6,2,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,11,5,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,10,5,4,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,170.0,µg/m³,72.677768,18,5,4,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,150.0,µg/m³,72.677768,20,3,4,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,370.0,µg/m³,72.677768,14,1,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,13,6,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,9,4,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,11,4,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,13,0,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,540.0,µg/m³,72.654328,18,3,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,17,6,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,160.0,µg/m³,72.654328,8,4,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,19,3,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,80.0,µg/m³,72.677768,22,3,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,23,5,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,5,2,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,260.0,µg/m³,72.654328,1,2,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.677768,5,3,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,8,4,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,710.0,µg/m³,72.677768,4,3,3,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,2,0,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,7,3,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,11,2,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,17,0,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,130.0,µg/m³,72.677768,3,4,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,9,1,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,260.0,µg/m³,72.654328,11,0,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,280.0,µg/m³,72.654328,5,1,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,500.0,µg/m³,72.677768,18,2,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,1030.0,µg/m³,72.654328,13,3,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,11,2,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,120.0,µg/m³,72.654328,7,5,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,21,5,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,40.0,µg/m³,72.677768,5,4,4,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,8,5,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,320.0,µg/m³,72.654328,1,3,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,490.0,µg/m³,72.654328,19,2,5,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,100.0,µg/m³,72.677768,10,4,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,120.0,µg/m³,72.654328,6,6,5,2
India,Gandhinagar,0.25,23.243639,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,0.0,µg/m³,72.68994,21,4,5,2
India,Gandhinagar,0.25,23.221714,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,120.0,µg/m³,72.654328,7,5,4,2
India,Gandhinagar,0.25,23.163798,167,Unhealthy,1,33,1,167,Good,Good,Good,Unhealthy,co,500.0,µg/m³,72.677768,14,2,5,2
Netherlands,Heerlen,1.0,50.9003,51,Moderate,1,35,2,51,Good,Good,Good,Moderate,o3,90.9,µg/m³,5.98685,0,0,5,3
Netherlands,Heerlen,1.0,50.9003,51,Moderate,1,35,2,51,Good,Good,Good,Moderate,o3,24.53,µg/m³,5.98685,5,0,5,3
Netherlands,Heerlen,1.0,50.9003,51,Moderate,1,35,2,51,Good,Good,Good,Moderate,o3,52.26,µg/m³,5.98685,6,3,5,3
Netherlands,Heerlen,1.0,50.9003,51,Moderate,1,35,2,51,Good,Good,Good,Moderate,o3,68.59,µg/m³,5.98685,22,4,5,3
Netherlands,Heerlen,1.0,50.9003,51,Moderate,1,35,2,51,Good,Good,Good,Moderate,o3,34.18,µg/m³,5.98685,22,1,5,3
Netherlands,Heerlen,1.0,50.9003,51,Moderate,1,35,2,51,Good,Good,Good,Moderate,o3,7.7,µg/m³,5.98685,3,1,4,3
Netherlands,Heerlen,1.0,50.9003,51,Moderate,1,35,2,51,Good,Good,Good,Moderate,o3,78.87,µg/m³,5.98685,19,4,5,3
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,260.0,µg/m³,88.614099,16,2,5,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,370.0,µg/m³,88.614099,14,4,5,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,370.0,µg/m³,88.614099,17,2,4,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,300.0,µg/m³,88.614099,11,5,5,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,260.0,µg/m³,88.614099,20,1,4,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,420.0,µg/m³,88.614099,8,4,4,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,380.0,µg/m³,88.614099,17,3,4,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,280.0,µg/m³,88.614099,22,4,4,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,400.0,µg/m³,88.614099,14,3,5,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,220.0,µg/m³,88.614099,9,2,5,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,200.0,µg/m³,88.614099,23,4,5,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,co,220.0,µg/m³,88.614099,15,2,5,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,o3,23.66,µg/m³,88.614099,0,6,5,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,o3,8.84,µg/m³,88.614099,2,3,5,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,o3,0.0,µg/m³,88.614099,11,3,4,1
India,Gangtok,0.25,27.33853,31,Good,1,28,0,31,Good,Good,Good,Good,o3,59.26,µg/m³,88.614099,6,1,5,1
